發生年度,發生月份,發生日期,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
2022,10,20221002,213200,A2,新北市政府警察局,新北市林口區文化北路1段 / 新北市林口區八德路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,其他,駕駛人,右轉彎未依規定,死亡0;受傷2,2,機車,普通重型,男,30,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,右側車身,機車,右側車身,駕駛人,未注意車前狀態,否,121.366766,25.077158
2022,10,20221002,213200,A2,新北市政府警察局,新北市林口區文化北路1段 / 新北市林口區八德路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌(附設行人專用號誌),正常,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,有,車與車,其他,駕駛人,右轉彎未依規定,死亡0;受傷2,3,人,乘客,女,25,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.366766,25.077158
2022,10,20221002,213400,A2,新北市政府警察局,新北市板橋區新北市板橋區民族路加油站內,陰,夜間(或隧道、地下道、涵洞)有照明,其他,0,單路部分,其他,其他,其他,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,逆向行駛,死亡0;受傷1,1,機車,普通重型,男,26,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,其他,機車,前車頭,機車,前車頭,駕駛人,逆向行駛,否,121.467783,25.007933
2022,10,20221002,213400,A2,新北市政府警察局,新北市板橋區新北市板橋區民族路加油站內,陰,夜間(或隧道、地下道、涵洞)有照明,其他,0,單路部分,其他,其他,其他,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,逆向行駛,死亡0;受傷1,2,機車,普通重型,男,33,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,其他,機車,左側車身,機車,左側車身,駕駛人,未注意車前狀態,否,121.467783,25.007933
2022,10,20221002,214500,A2,新北市政府警察局,新北市土城區學府路1段 / 新北市土城區學府路1段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,裝載,超載人員而失控,死亡0;受傷1,1,機車,普通重型,男,35,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,裝載,超載人員而失控,否,121.454886,24.985055
2022,10,20221002,214500,A2,新北市政府警察局,新北市土城區學府路1段 / 新北市土城區學府路1段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,裝載,超載人員而失控,死亡0;受傷1,2,小客車,計程車,男,69,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,其他,不明,其他,不明,無(車輛駕駛人因素),尚未發現肇事因素,否,121.454886,24.985055
2022,10,20221002,214500,A2,新北市政府警察局,新北市土城區學府路1段 / 新北市土城區學府路1段,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,裝載,超載人員而失控,死亡0;受傷1,3,人,乘客,男,36,其他(無需使用保護裝備之人),非駕駛人,人的狀態,其他,其他,不明,其他,不明,行人(或乘客),乘坐不當而跌落,否,121.454886,24.985055
2022,10,20221002,215000,A2,新北市政府警察局,新北市樹林區保安街3段63號前0.0公尺,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,其他,其他引起事故之違規或不當行為,死亡0;受傷1,1,機車,大型重型1(550C.C.以上),男,45,不明,不明,車的狀態,其他,機車,前車頭,機車,前車頭,其他,其他引起事故之違規或不當行為,否,121.412512,25.011832
2022,10,20221002,215000,A2,新北市政府警察局,新北市樹林區保安街3段63號前0.0公尺,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,其他,其他引起事故之違規或不當行為,死亡0;受傷1,2,慢車,腳踏自行車,男,44,不明,不明,車的狀態,向前直行中,其他,非汽(機)車,其他,非汽(機)車,其他,不明原因肇事,否,121.412512,25.011832
2022,10,20221002,215300,A2,新北市政府警察局,新北市新莊區中正路871巷9弄29號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,人與汽(機)車,同向通行中,駕駛人,未注意車前狀態,死亡0;受傷1,1,小客車,自用,女,50,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,右前車頭(身),汽車,右前車頭(身),駕駛人,未注意車前狀態,否,121.419391,25.026989
2022,10,20221002,215300,A2,新北市政府警察局,新北市新莊區中正路871巷9弄29號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,30,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,人與汽(機)車,同向通行中,駕駛人,未注意車前狀態,死亡0;受傷1,2,人,行人,男,26,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.419391,25.026989
2022,10,20221002,215500,A2,臺北市政府警察局,臺北市松山區八德路4段692號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,追撞,駕駛人,未依規定讓車,死亡0;受傷1,1,小客車,計程車,男,45,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,左後車尾(身),汽車,左後車尾(身),駕駛人,未依規定讓車,否,121.577266,25.050011
2022,10,20221002,215500,A2,臺北市政府警察局,臺北市松山區八德路4段692號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,慢車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),快慢車道分隔線,無,車與車,追撞,駕駛人,未依規定讓車,死亡0;受傷1,2,機車,普通重型,男,21,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,121.577266,25.050011
2022,10,20221002,215800,A2,新北市政府警察局,新北市新莊區思源路 / 新北市新莊區思源路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡0;受傷3,1,機車,普通重型,女,21,不明,不明,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未依規定讓車,否,121.458570,25.052410
2022,10,20221002,215800,A2,新北市政府警察局,新北市新莊區思源路 / 新北市新莊區思源路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡0;受傷3,2,機車,普通重型,女,38,不明,不明,車的狀態,向前直行中,機車,右側車身,機車,右側車身,駕駛人,未依規定減速,否,121.458570,25.052410
2022,10,20221002,215800,A2,新北市政府警察局,新北市新莊區思源路 / 新北市新莊區思源路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡0;受傷3,3,人,乘客,女,28,其他(無需使用保護裝備之人),非駕駛人,人的狀態,不明,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.458570,25.052410
2022,10,20221002,220000,A2,新北市政府警察局,新北市土城區清水路 / 新北市土城區裕民路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,其他,不明原因肇事,死亡0;受傷1,1,機車,普通重型,男,28,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,其他,不明,其他,不明,其他,不明原因肇事,否,121.459489,24.981615
2022,10,20221002,220000,A2,新北市政府警察局,新北市土城區清水路 / 新北市土城區裕民路,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,行車管制號誌,正常,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,其他,不明原因肇事,死亡0;受傷1,2,機車,普通重型,男,19,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,其他,不明原因肇事,否,121.459489,24.981615
2022,10,20221002,220000,A2,臺北市政府警察局,臺北市士林區至善路2段 / 臺北市士林區力行街,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛人,變換車道或方向不當,死亡0;受傷2,1,機車,普通重型,男,19,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向右變換車道,機車,後車尾,機車,後車尾,駕駛人,變換車道或方向不當,否,121.547544,25.098754
2022,10,20221002,220000,A2,臺北市政府警察局,臺北市士林區至善路2段 / 臺北市士林區力行街,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛人,變換車道或方向不當,死亡0;受傷2,2,機車,普通重型,男,20,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,其他,其他引起事故之違規或不當行為,否,121.547544,25.098754
2022,10,20221002,220000,A2,臺北市政府警察局,臺北市士林區至善路2段 / 臺北市士林區力行街,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,三岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,車道線(無標記),快慢車道分隔線,無,車與車,其他,駕駛人,變換車道或方向不當,死亡0;受傷2,3,人,乘客,女,20,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,靜立(止),其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.547544,25.098754
2022,10,20221002,220000,A2,臺北市政府警察局,臺北市信義區基隆路2段62號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,機件,車輪脫落或輪胎爆裂,死亡0;受傷2,1,機車,普通重型,女,48,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,右側車身,機車,右側車身,機件,車輪脫落或輪胎爆裂,否,121.558328,25.031231
2022,10,20221002,220000,A2,臺北市政府警察局,臺北市信義區基隆路2段62號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,機件,車輪脫落或輪胎爆裂,死亡0;受傷2,2,,,無或物(動物、堆置物),0,,,,,,,,,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.558328,25.031231
2022,10,20221002,220000,A2,臺北市政府警察局,臺北市信義區基隆路2段62號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(無標記),未繪設快慢車道分隔線,無,汽(機)車本身,路上翻車、摔倒,機件,車輪脫落或輪胎爆裂,死亡0;受傷2,3,人,乘客,女,25,戴安全帽或繫安全帶(使用幼童安全椅),非駕駛人,人的狀態,其他,其他,非汽(機)車,其他,非汽(機)車,無(非車輛駕駛人因素),尚未發現肇事因素,否,121.558328,25.031231
2022,10,20221002,220401,A2,國道公路警察局,新北市樹林區國道3號 45公里300.0公尺處北側向內側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,110,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,1,小客車,自用,男,77,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,急減速或急停止,汽車,前車頭,,,駕駛人,未保持行車安全距離,否,121.407645,24.950085
2022,10,20221002,220401,A2,國道公路警察局,新北市樹林區國道3號 45公里300.0公尺處北側向內側,晴,夜間(或隧道、地下道、涵洞)無照明,國道,110,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,車與車,追撞,駕駛人,未保持行車安全距離,死亡0;受傷1,2,小客車,自用,男,51,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,急減速或急停止,汽車,後車尾,,,無(車輛駕駛人因素),尚未發現肇事因素,否,121.407645,24.950085
